country,region,subRegion,year,lifeExp,pop,gdpPercap,dem_rank,basic_rank
Sudan,Africa,Northern Africa,2007.0,58.556,42292929,2602.394995,Mildly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,1952.0,41.407,290243,1148.376626,NA,NA
Swaziland,Africa,Southern Africa,1957.0,43.424,326741,1244.708364,NA,NA
Swaziland,Africa,Southern Africa,1962.0,44.992,370006,1856.182125,NA,NA
Swaziland,Africa,Southern Africa,1967.0,46.633,420690,2613.101665,NA,NA
Swaziland,Africa,Southern Africa,1972.0,49.552,480105,3364.836625,Middle of the Road,Middle of the Road
Swaziland,Africa,Southern Africa,1977.0,52.537,551425,3781.410618,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,1982.0,55.561,649901,3895.384018,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,1987.0,57.678,779348,3984.839812,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,1992.0,58.474,962344,3553.0224,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,1997.0,54.289,1054486,3876.76846,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,2002.0,43.869,1130269,4128.116943,Strongly Autocratic,Autocratic
Swaziland,Africa,Southern Africa,2007.0,39.613,1133066,4513.480643,Strongly Autocratic,Autocratic
Sweden,Europe,Northern Europe,1952.0,71.86,7124673,8527.844662,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1957.0,72.49,7363802,9911.878226,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1962.0,73.37,7561588,12329.44192,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1967.0,74.16,7867931,15258.29697,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1972.0,74.72,8122293,17832.02464,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1977.0,75.44,8251648,18855.72521,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1982.0,76.42,8325260,20667.38125,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1987.0,77.19,8421403,23586.92927,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1992.0,78.16,8718867,23880.01683,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,1997.0,79.39,8897619,25266.59499,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,2002.0,80.04,8954175,29341.63093,Strongly Democratic,Democratic
Sweden,Europe,Northern Europe,2007.0,80.884,9031088,33859.74835,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1952.0,69.62,4815000,14734.23275,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1957.0,70.56,5126000,17909.48973,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1962.0,71.32,5666000,20431.0927,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1967.0,72.77,6063000,22966.14432,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1972.0,73.78,6401400,27195.11304,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1977.0,75.39,6316424,26982.29052,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1982.0,76.21,6468126,28397.71512,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1987.0,77.41,6649942,30281.70459,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1992.0,78.03,6995447,31871.5303,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,1997.0,79.37,7193761,32135.32301,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,2002.0,80.62,7361757,34480.95771,Strongly Democratic,Democratic
Switzerland,Europe,Western Europe,2007.0,81.701,7554661,37506.41907,Strongly Democratic,Democratic
Syria,Asia,Western Asia,1952.0,45.883,3661549,1643.485354,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1957.0,48.284,4149908,2117.234893,Strongly Democratic,Democratic
Syria,Asia,Western Asia,1962.0,50.305,4834621,2193.037133,Middle of the Road,Middle of the Road
Syria,Asia,Western Asia,1967.0,53.655,5680812,1881.923632,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1972.0,57.296,6701172,2571.423014,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1977.0,61.195,7932503,3195.484582,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1982.0,64.59,9410494,3761.837715,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1987.0,66.974,11242847,3116.774285,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1992.0,69.249,13219062,3340.542768,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,1997.0,71.527,15081016,4014.238972,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,2002.0,73.053,17155814,4090.925331,Strongly Autocratic,Autocratic
Syria,Asia,Western Asia,2007.0,74.143,19314747,4184.548089,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1952.0,58.5,8550362,1206.947913,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1957.0,62.4,10164215,1507.86129,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1962.0,65.2,11918938,1822.879028,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1967.0,67.5,13648692,2643.858681,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1972.0,69.39,15226039,4062.523897,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1977.0,70.59,16785196,5596.519826,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1982.0,72.16,18501390,7426.354774,Strongly Autocratic,Autocratic
Taiwan,Asia,Eastern Asia,1987.0,73.4,19757799,11054.56175,Middle of the Road,Middle of the Road
Taiwan,Asia,Eastern Asia,1992.0,74.26,20686918,15215.6579,Strongly Democratic,Democratic
Taiwan,Asia,Eastern Asia,1997.0,75.25,21628605,20206.82098,Strongly Democratic,Democratic
Taiwan,Asia,Eastern Asia,2002.0,76.99,22454239,23235.42329,Strongly Democratic,Democratic
Taiwan,Asia,Eastern Asia,2007.0,78.4,23174294,28718.27684,Strongly Democratic,Democratic
Tanzania,Africa,Eastern Africa,1952.0,41.215,8322925,716.6500721,NA,NA
Tanzania,Africa,Eastern Africa,1957.0,42.974,9452826,698.5356073,NA,NA
Tanzania,Africa,Eastern Africa,1962.0,44.246,10863958,722.0038073,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1967.0,45.757,12607312,848.2186575,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1972.0,47.62,14706593,915.9850592,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1977.0,49.919,17129565,962.4922932,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1982.0,50.608,19844382,874.2426069,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1987.0,51.535,23040630,831.8220794,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1992.0,50.44,26605473,825.682454,Mildly Autocratic,Autocratic
Tanzania,Africa,Eastern Africa,1997.0,48.466,30686889,789.1862231,Middle of the Road,Middle of the Road
Tanzania,Africa,Eastern Africa,2002.0,49.651,34593779,899.0742111,Middle of the Road,Middle of the Road
Tanzania,Africa,Eastern Africa,2007.0,52.517,38139640,1107.482182,Middle of the Road,Middle of the Road
Thailand,Asia,South-Eastern Asia,1952.0,50.848,21289402,757.7974177,Mildly Autocratic,Autocratic
Thailand,Asia,South-Eastern Asia,1957.0,53.63,25041917,793.5774148,Mildly Autocratic,Autocratic
Thailand,Asia,South-Eastern Asia,1962.0,56.061,29263397,1002.199172,Strongly Autocratic,Autocratic
Thailand,Asia,South-Eastern Asia,1967.0,58.285,34024249,1295.46066,Strongly Autocratic,Autocratic
Thailand,Asia,South-Eastern Asia,1972.0,60.405,39276153,1524.358936,Strongly Autocratic,Autocratic
Thailand,Asia,South-Eastern Asia,1977.0,62.494,44148285,1961.224635,Middle of the Road,Middle of the Road
Thailand,Asia,South-Eastern Asia,1982.0,64.597,48827160,2393.219781,Middle of the Road,Middle of the Road
Thailand,Asia,South-Eastern Asia,1987.0,66.084,52910342,2982.653773,Middle of the Road,Middle of the Road
Thailand,Asia,South-Eastern Asia,1992.0,67.298,56667095,4616.896545,Strongly Democratic,Democratic
Thailand,Asia,South-Eastern Asia,1997.0,67.521,60216677,5852.625497,Strongly Democratic,Democratic
Thailand,Asia,South-Eastern Asia,2002.0,68.564,62806748,5913.187529,Strongly Democratic,Democratic
Thailand,Asia,South-Eastern Asia,2007.0,70.616,65068149,7458.396327,Middle of the Road,Middle of the Road
Togo,Africa,Western Africa,1952.0,38.596,1219113,859.8086567,NA,NA
Togo,Africa,Western Africa,1957.0,41.208,1357445,925.9083202,NA,NA
Togo,Africa,Western Africa,1962.0,43.922,1528098,1067.53481,Mildly Autocratic,Autocratic
Togo,Africa,Western Africa,1967.0,46.769,1735550,1477.59676,Strongly Autocratic,Autocratic
Togo,Africa,Western Africa,1972.0,49.759,2056351,1649.660188,Strongly Autocratic,Autocratic
Togo,Africa,Western Africa,1977.0,52.887,2308582,1532.776998,Strongly Autocratic,Autocratic
Togo,Africa,Western Africa,1982.0,55.471,2644765,1344.577953,Strongly Autocratic,Autocratic
Togo,Africa,Western Africa,1987.0,56.941,3154264,1202.201361,Strongly Autocratic,Autocratic
Togo,Africa,Western Africa,1992.0,58.061,3747553,1034.298904,Mildly Autocratic,Autocratic
Togo,Africa,Western Africa,1997.0,58.39,4320890,982.2869243,Middle of the Road,Middle of the Road
Togo,Africa,Western Africa,2002.0,57.561,4977378,886.2205765,Middle of the Road,Middle of the Road
Togo,Africa,Western Africa,2007.0,58.42,5701579,882.9699438,Mildly Autocratic,Autocratic
Trinidad and Tobago,Americas,Caribbean,1952.0,59.1,662850,3023.271928,NA,NA
Trinidad and Tobago,Americas,Caribbean,1957.0,61.8,764900,4100.3934,NA,NA
Trinidad and Tobago,Americas,Caribbean,1962.0,64.9,887498,4997.523971,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1967.0,65.4,960155,5621.368472,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1972.0,65.9,975199,6619.551419,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1977.0,68.3,1039009,7899.554209,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1982.0,68.832,1116479,9119.528607,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1987.0,69.582,1191336,7388.597823,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1992.0,69.862,1183669,7370.990932,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,1997.0,69.465,1138101,8792.573126,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,2002.0,68.976,1101832,11460.60023,Strongly Democratic,Democratic
Trinidad and Tobago,Americas,Caribbean,2007.0,69.819,1056608,18008.50924,Strongly Democratic,Democratic
Tunisia,Africa,Northern Africa,1952.0,44.6,3647735,1468.475631,NA,NA
Tunisia,Africa,Northern Africa,1957.0,47.1,3950849,1395.232468,NA,NA
Tunisia,Africa,Northern Africa,1962.0,49.579,4286552,1660.30321,Strongly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1967.0,52.053,4786986,1932.360167,Strongly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1972.0,55.602,5303507,2753.285994,Strongly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1977.0,59.837,6005061,3120.876811,Strongly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1982.0,64.048,6734098,3560.233174,Strongly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1987.0,66.894,7724976,3810.419296,Mildly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1992.0,70.001,8523077,4332.720164,Mildly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,1997.0,71.973,9231669,4876.798614,Mildly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,2002.0,73.042,9770575,5722.895655,Mildly Autocratic,Autocratic
Tunisia,Africa,Northern Africa,2007.0,73.923,10276158,7092.923025,Mildly Autocratic,Autocratic
Turkey,Europe,Western Asia,1952.0,43.585,22235677,1969.10098,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1957.0,48.079,25670939,2218.754257,Mildly Democratic,Democratic
Turkey,Europe,Western Asia,1962.0,52.098,29788695,2322.869908,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1967.0,54.336,33411317,2826.356387,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1972.0,57.005,37492953,3450.69638,Middle of the Road,Middle of the Road
Turkey,Europe,Western Asia,1977.0,59.507,42404033,4269.122326,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1982.0,61.036,47328791,4241.356344,Mildly Autocratic,Autocratic
Turkey,Europe,Western Asia,1987.0,63.108,52881328,5089.043686,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1992.0,66.146,58179144,5678.348271,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,1997.0,68.835,63047647,6601.429915,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,2002.0,70.845,67308928,6508.085718,Strongly Democratic,Democratic
Turkey,Europe,Western Asia,2007.0,71.777,71158647,8458.276384,Strongly Democratic,Democratic
Uganda,Africa,Eastern Africa,1952.0,39.978,5824797,734.753484,NA,NA
Uganda,Africa,Eastern Africa,1957.0,42.571,6675501,774.3710692,NA,NA
Uganda,Africa,Eastern Africa,1962.0,45.344,7688797,767.2717398,Strongly Democratic,Democratic
Uganda,Africa,Eastern Africa,1967.0,48.051,8900294,908.9185217,Mildly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,1972.0,51.016,10190285,950.735869,Strongly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,1977.0,50.35,11457758,843.7331372,Strongly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,1982.0,49.849,12939400,682.2662268,Mildly Democratic,Democratic
Uganda,Africa,Eastern Africa,1987.0,51.509,15283050,617.7244065,Strongly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,1992.0,48.825,18252190,644.1707969,Strongly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,1997.0,44.578,21210254,816.559081,Mildly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,2002.0,47.813,24739869,927.7210018,Mildly Autocratic,Autocratic
Uganda,Africa,Eastern Africa,2007.0,51.542,29170398,1056.380121,Middle of the Road,Middle of the Road
United Kingdom,Europe,Northern Europe,1952.0,69.18,50430000,9979.508487,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1957.0,70.42,51430000,11283.17795,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1962.0,70.76,53292000,12477.17707,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1967.0,71.36,54959000,14142.85089,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1972.0,72.01,56079000,15895.11641,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1977.0,72.76,56179000,17428.74846,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1982.0,74.04,56339704,18232.42452,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1987.0,75.007,56981620,21664.78767,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1992.0,76.42,57866349,22705.09254,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,1997.0,77.218,58808266,26074.53136,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,2002.0,78.471,59912431,29478.99919,Strongly Democratic,Democratic
United Kingdom,Europe,Northern Europe,2007.0,79.425,60776238,33203.26128,Strongly Democratic,Democratic
United States,Americas,Northern America,1952.0,68.44,157553000,13990.48208,Strongly Democratic,Democratic
United States,Americas,Northern America,1957.0,69.49,171984000,14847.12712,Strongly Democratic,Democratic
United States,Americas,Northern America,1962.0,70.21,186538000,16173.14586,Strongly Democratic,Democratic
United States,Americas,Northern America,1967.0,70.76,198712000,19530.36557,Strongly Democratic,Democratic
United States,Americas,Northern America,1972.0,71.34,209896000,21806.03594,Strongly Democratic,Democratic
United States,Americas,Northern America,1977.0,73.38,220239000,24072.63213,Strongly Democratic,Democratic
United States,Americas,Northern America,1982.0,74.65,232187835,25009.55914,Strongly Democratic,Democratic
United States,Americas,Northern America,1987.0,75.02,242803533,29884.35041,Strongly Democratic,Democratic
United States,Americas,Northern America,1992.0,76.09,256894189,32003.93224,Strongly Democratic,Democratic
United States,Americas,Northern America,1997.0,76.81,272911760,35767.43303,Strongly Democratic,Democratic
United States,Americas,Northern America,2002.0,77.31,287675526,39097.09955,Strongly Democratic,Democratic
United States,Americas,Northern America,2007.0,78.242,301139947,42951.65309,Strongly Democratic,Democratic
Uruguay,Americas,South America,1952.0,66.071,2252965,5716.766744,Strongly Democratic,Democratic
Uruguay,Americas,South America,1957.0,67.044,2424959,6150.772969,Strongly Democratic,Democratic
Uruguay,Americas,South America,1962.0,68.253,2598466,5603.357717,Strongly Democratic,Democratic
Uruguay,Americas,South America,1967.0,68.468,2748579,5444.61962,Strongly Democratic,Democratic
Uruguay,Americas,South America,1972.0,68.673,2829526,5703.408898,Mildly Autocratic,Autocratic
Uruguay,Americas,South America,1977.0,69.481,2873520,6504.339663,Strongly Autocratic,Autocratic
Uruguay,Americas,South America,1982.0,70.805,2953997,6920.223051,Strongly Autocratic,Autocratic
Uruguay,Americas,South America,1987.0,71.918,3045153,7452.398969,Strongly Democratic,Democratic
Uruguay,Americas,South America,1992.0,72.752,3149262,8137.004775,Strongly Democratic,Democratic
Uruguay,Americas,South America,1997.0,74.223,3262838,9230.240708,Strongly Democratic,Democratic
Uruguay,Americas,South America,2002.0,75.307,3363085,7727.002004,Strongly Democratic,Democratic
Uruguay,Americas,South America,2007.0,76.384,3447496,10611.46299,Strongly Democratic,Democratic
Venezuela,Americas,South America,1952.0,55.088,5439568,7689.799761,Mildly Autocratic,Autocratic
Venezuela,Americas,South America,1957.0,57.907,6702668,9802.466526,Mildly Autocratic,Autocratic
Venezuela,Americas,South America,1962.0,60.77,8143375,8422.974165,Mildly Democratic,Democratic
Venezuela,Americas,South America,1967.0,63.479,9709552,9541.474188,Mildly Democratic,Democratic
Venezuela,Americas,South America,1972.0,65.712,11515649,10505.25966,Strongly Democratic,Democratic
Venezuela,Americas,South America,1977.0,67.456,13503563,13143.95095,Strongly Democratic,Democratic
Venezuela,Americas,South America,1982.0,68.557,15620766,11152.41011,Strongly Democratic,Democratic
Venezuela,Americas,South America,1987.0,70.19,17910182,9883.584648,Strongly Democratic,Democratic
Venezuela,Americas,South America,1992.0,71.15,20265563,10733.92631,Strongly Democratic,Democratic
Venezuela,Americas,South America,1997.0,72.146,22374398,10165.49518,Strongly Democratic,Democratic
Venezuela,Americas,South America,2002.0,72.766,24287670,8605.047831,Mildly Democratic,Democratic
Venezuela,Americas,South America,2007.0,73.747,26084662,11415.80569,Mildly Democratic,Democratic
Vietnam,Asia,South-Eastern Asia,1952.0,40.412,26246839,605.0664917,NA,NA
Vietnam,Asia,South-Eastern Asia,1957.0,42.887,28998543,676.2854478,NA,NA
Vietnam,Asia,South-Eastern Asia,1962.0,45.363,33796140,772.0491602,NA,NA
Vietnam,Asia,South-Eastern Asia,1967.0,47.838,39463910,637.1232887,NA,NA
Vietnam,Asia,South-Eastern Asia,1972.0,50.254,44655014,699.5016441,NA,NA
Vietnam,Asia,South-Eastern Asia,1977.0,55.764,50533506,713.5371196,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,1982.0,58.816,56142181,707.2357863,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,1987.0,62.82,62826491,820.7994449,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,1992.0,67.662,69940728,989.0231487,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,1997.0,70.672,76048996,1385.896769,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,2002.0,73.017,80908147,1764.456677,Strongly Autocratic,Autocratic
Vietnam,Asia,South-Eastern Asia,2007.0,74.249,85262356,2441.576404,Strongly Autocratic,Autocratic
West Bank and Gaza,Asia,Western Asia,1952.0,43.16,1030585,1515.592329,NA,NA
West Bank and Gaza,Asia,Western Asia,1957.0,45.671,1070439,1827.067742,NA,NA
West Bank and Gaza,Asia,Western Asia,1962.0,48.127,1133134,2198.956312,NA,NA
West Bank and Gaza,Asia,Western Asia,1967.0,51.631,1142636,2649.715007,NA,NA
West Bank and Gaza,Asia,Western Asia,1972.0,56.532,1089572,3133.409277,NA,NA
West Bank and Gaza,Asia,Western Asia,1977.0,60.765,1261091,3682.831494,NA,NA
West Bank and Gaza,Asia,Western Asia,1982.0,64.406,1425876,4336.032082,NA,NA
West Bank and Gaza,Asia,Western Asia,1987.0,67.046,1691210,5107.197384,NA,NA
West Bank and Gaza,Asia,Western Asia,1992.0,69.718,2104779,6017.654756,NA,NA
West Bank and Gaza,Asia,Western Asia,1997.0,71.096,2826046,7110.667619,NA,NA
West Bank and Gaza,Asia,Western Asia,2002.0,72.37,3389578,4515.487575,NA,NA
West Bank and Gaza,Asia,Western Asia,2007.0,73.422,4018332,3025.349798,NA,NA
"Yemen, Rep.",Asia,Western Asia,1952.0,32.548,4963829,781.7175761,NA,NA
"Yemen, Rep.",Asia,Western Asia,1957.0,33.97,5498090,804.8304547,NA,NA
"Yemen, Rep.",Asia,Western Asia,1962.0,35.18,6120081,825.6232006,NA,NA
"Yemen, Rep.",Asia,Western Asia,1967.0,36.984,6740785,862.4421463,NA,NA
"Yemen, Rep.",Asia,Western Asia,1972.0,39.848,7407075,1265.047031,NA,NA
"Yemen, Rep.",Asia,Western Asia,1977.0,44.175,8403990,1829.765177,NA,NA
"Yemen, Rep.",Asia,Western Asia,1982.0,49.113,9657618,1977.55701,NA,NA
"Yemen, Rep.",Asia,Western Asia,1987.0,52.922,11219340,1971.741538,NA,NA
"Yemen, Rep.",Asia,Western Asia,1992.0,55.599,13367997,1879.496673,Mildly Autocratic,Autocratic
"Yemen, Rep.",Asia,Western Asia,1997.0,58.02,15826497,2117.484526,Middle of the Road,Middle of the Road
"Yemen, Rep.",Asia,Western Asia,2002.0,60.308,18701257,2234.820827,Middle of the Road,Middle of the Road
"Yemen, Rep.",Asia,Western Asia,2007.0,62.698,22211743,2280.769906,Middle of the Road,Middle of the Road
Zambia,Africa,Eastern Africa,1952.0,42.038,2672000,1147.388831,NA,NA
Zambia,Africa,Eastern Africa,1957.0,44.077,3016000,1311.956766,NA,NA
Zambia,Africa,Eastern Africa,1962.0,46.023,3421000,1452.725766,NA,NA
Zambia,Africa,Eastern Africa,1967.0,47.768,3900000,1777.077318,Middle of the Road,Middle of the Road
Zambia,Africa,Eastern Africa,1972.0,50.107,4506497,1773.498265,Strongly Autocratic,Autocratic
Zambia,Africa,Eastern Africa,1977.0,51.386,5216550,1588.688299,Strongly Autocratic,Autocratic
Zambia,Africa,Eastern Africa,1982.0,51.821,6100407,1408.678565,Strongly Autocratic,Autocratic
Zambia,Africa,Eastern Africa,1987.0,50.821,7272406,1213.315116,Strongly Autocratic,Autocratic
Zambia,Africa,Eastern Africa,1992.0,46.1,8381163,1210.884633,Mildly Democratic,Democratic
Zambia,Africa,Eastern Africa,1997.0,40.238,9417789,1071.353818,Middle of the Road,Middle of the Road
Zambia,Africa,Eastern Africa,2002.0,39.193,10595811,1071.613938,Mildly Democratic,Democratic
Zambia,Africa,Eastern Africa,2007.0,42.384,11746035,1271.211593,Mildly Democratic,Democratic
Zimbabwe,Africa,Eastern Africa,1952.0,48.451,3080907,406.8841148,NA,NA
Zimbabwe,Africa,Eastern Africa,1957.0,50.469,3646340,518.7642681,NA,NA
Zimbabwe,Africa,Eastern Africa,1962.0,52.358,4277736,527.2721818,NA,NA
Zimbabwe,Africa,Eastern Africa,1967.0,53.995,4995432,569.7950712,NA,NA
Zimbabwe,Africa,Eastern Africa,1972.0,55.635,5861135,799.3621758,Mildly Democratic,Democratic
Zimbabwe,Africa,Eastern Africa,1977.0,57.674,6642107,685.5876821,Mildly Democratic,Democratic
Zimbabwe,Africa,Eastern Africa,1982.0,60.363,7636524,788.8550411,Mildly Democratic,Democratic
Zimbabwe,Africa,Eastern Africa,1987.0,62.351,9216418,706.1573059,Mildly Autocratic,Autocratic
Zimbabwe,Africa,Eastern Africa,1992.0,60.377,10704340,693.4207856,Mildly Autocratic,Autocratic
Zimbabwe,Africa,Eastern Africa,1997.0,46.809,11404948,792.4499603,Mildly Autocratic,Autocratic
Zimbabwe,Africa,Eastern Africa,2002.0,39.989,11926563,672.0386227,Mildly Autocratic,Autocratic
Zimbabwe,Africa,Eastern Africa,2007.0,43.487,12311143,469.7092981,Mildly Autocratic,Autocratic
